longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
-121.44331112725148,37.25588140330049,30.9,2200.0,642.0,2732.0,367.0,371855.32,NEAR BAY,505468.0
-122.0939701772572,37.93044373896205,38.0,1594.0,552.0,2226.0,393.0,354627.6,<1H OCEAN,704353.0
-122.6967686488605,37.65344800770065,24.8,4818.0,787.0,1331.0,108.0,209345.57,<1H OCEAN,633013.0
-121.08970651466653,37.503564299904156,34.2,4610.0,860.0,871.0,966.0,234182.65,NEAR BAY,919197.0
-122.3413753817945,38.076823209651344,50.2,3962.0,320.0,1372.0,184.0,494250.57,NEAR BAY,408146.0
-121.74093402099555,37.42271107597108,30.8,136.0,412.0,234.0,501.0,111869.97,NEAR OCEAN,366733.0
-121.13710989391858,37.75928000931222,19.6,4128.0,688.0,654.0,814.0,204166.01,NEAR OCEAN,365180.0
-122.56943027268048,38.49249507620517,49.6,3898.0,849.0,351.0,297.0,120332.53,INLAND,301192.0
-121.84556513242003,37.93968779441584,45.6,3227.0,568.0,2212.0,767.0,135338.6,NEAR OCEAN,686991.0
-121.12955507071398,37.95690302203542,29.7,4495.0,757.0,1147.0,696.0,783060.29,ISLAND,393250.0
-122.49308129011104,37.471314343302524,18.4,3643.0,504.0,1278.0,642.0,178657.71,INLAND,562047.0
-121.81969174468118,37.56054647801352,27.6,4163.0,191.0,1061.0,291.0,379211.43,INLAND,430890.0
-121.90849933016517,37.39170971559309,31.3,2576.0,193.0,2657.0,742.0,309875.34,NEAR BAY,1140597.0
-122.53186097992028,37.32772423594602,49.3,1585.0,154.0,1978.0,208.0,295836.54,NEAR BAY,843433.0
-121.12183155832716,37.90689399941202,18.0,2031.0,367.0,1372.0,663.0,102566.55,ISLAND,537711.0
-121.44616694531867,37.94472671532217,45.8,4084.0,903.0,1411.0,262.0,443106.9,INLAND,900766.0
-122.29513045102264,37.71907752487924,47.9,1410.0,490.0,467.0,127.0,129966.62,INLAND,1171152.0
-121.1965639009691,38.14039384038157,41.8,2643.0,644.0,391.0,638.0,832154.94,INLAND,1187718.0
-121.25623309232222,37.93912821253986,35.9,1814.0,790.0,2135.0,575.0,643519.97,NEAR OCEAN,309681.0
-122.63346351105238,38.17648693815116,36.4,901.0,644.0,2781.0,242.0,626957.52,<1H OCEAN,957393.0
-121.12219572568075,38.0588275354884,24.5,2671.0,945.0,2365.0,707.0,839491.22,INLAND,1114626.0
-121.30767941682197,37.811620961082134,34.8,2810.0,778.0,1640.0,723.0,334775.63,ISLAND,1196627.0
-121.81042579636595,37.221661392136824,36.4,4711.0,796.0,2801.0,493.0,157762.14,INLAND,919545.0
-122.46856692227415,37.52960547972674,18.2,4520.0,843.0,1913.0,886.0,726950.6,ISLAND,371116.0
-121.7529051802354,37.5075819052347,31.0,2416.0,966.0,2104.0,485.0,534138.2,ISLAND,349543.0
-121.8725462517855,38.36786150846918,19.7,1441.0,175.0,1553.0,142.0,626046.32,<1H OCEAN,778067.0
-121.79785387010135,38.371423516068795,28.7,3479.0,594.0,2416.0,166.0,771642.43,ISLAND,1183123.0
-122.70010202120261,38.245677619771506,24.3,792.0,483.0,1169.0,860.0,502521.04,ISLAND,462269.0
-122.35194048278964,37.68898751871656,17.8,2596.0,290.0,2813.0,288.0,747976.98,ISLAND,785738.0
-122.56248043860316,38.077769909601564,31.1,2422.0,933.0,318.0,311.0,827055.52,INLAND,484230.0
-122.93456717372563,38.35560450186907,26.8,4313.0,320.0,437.0,665.0,799643.19,ISLAND,470300.0
-122.57063309979212,38.180502945898205,18.2,1955.0,500.0,363.0,613.0,224738.24,NEAR OCEAN,470438.0
-122.92814299532276,37.943262974276806,46.9,2385.0,741.0,2479.0,674.0,874223.8,NEAR BAY,476985.0
-122.25652543707396,37.51694343854014,42.4,4822.0,642.0,341.0,310.0,853078.67,NEAR OCEAN,593752.0
-121.75177719035096,38.352023797729686,18.3,395.0,340.0,1437.0,281.0,372751.41,<1H OCEAN,424167.0
-121.76566950667902,37.90493338854598,46.8,1347.0,344.0,2247.0,235.0,172912.61,INLAND,946157.0
-121.99500658546293,38.21263544646192,38.0,1708.0,851.0,1234.0,138.0,369767.55,INLAND,446525.0
-121.76430231066091,37.60190497504417,39.9,3144.0,877.0,300.0,360.0,577214.28,NEAR OCEAN,1055420.0
-122.4298877015487,37.05662484630748,37.5,1275.0,216.0,2701.0,483.0,224984.21,<1H OCEAN,618302.0
-121.8343595805686,37.237131959272745,36.6,3665.0,154.0,1260.0,474.0,719842.81,NEAR BAY,872861.0
-121.83320787896987,37.97254723064172,49.8,1768.0,946.0,953.0,888.0,609245.14,<1H OCEAN,812448.0
-121.27406159402932,37.239106025343936,45.7,3603.0,109.0,1852.0,719.0,848042.71,INLAND,398096.0
-121.53582891620931,37.80369221799169,42.1,734.0,566.0,1863.0,981.0,367243.79,ISLAND,1049766.0
-121.18802300573832,37.91918226780237,37.4,3816.0,975.0,1074.0,669.0,206008.44,NEAR BAY,634044.0
-121.09892834762053,37.94899529156046,18.1,2625.0,526.0,1425.0,508.0,761915.29,NEAR BAY,751974.0
-121.64049929042916,37.160769716373714,19.5,1081.0,104.0,1523.0,742.0,174092.28,<1H OCEAN,375432.0
-122.54426648925457,37.812119740867345,26.3,3395.0,823.0,2752.0,645.0,118747.81,ISLAND,579831.0
-122.25084607892389,37.5448934509526,18.0,3498.0,200.0,2497.0,898.0,583625.16,INLAND,692907.0
-122.7864929135534,37.75750171443404,45.1,2387.0,364.0,381.0,308.0,634690.15,<1H OCEAN,700174.0
-121.15785285573311,37.56196585190132,23.1,3591.0,261.0,1807.0,617.0,256448.12,INLAND,403083.0
-122.72783879337709,38.403147841299415,19.0,2722.0,925.0,531.0,169.0,123695.56,NEAR BAY,472158.0
-122.60035587814276,37.28088614101219,43.7,2063.0,550.0,1667.0,655.0,587294.24,NEAR BAY,446279.0
-121.2320069329262,38.27134938881946,31.5,1106.0,631.0,1696.0,129.0,778404.57,NEAR BAY,827554.0
-122.89653304819043,37.6054042379162,26.0,3534.0,584.0,721.0,139.0,468931.6,<1H OCEAN,996724.0
-121.34682446842848,37.83168355452947,19.8,2202.0,587.0,2035.0,182.0,881980.82,NEAR BAY,519528.0
-122.05655510334925,38.15370367927444,50.9,3968.0,230.0,1309.0,191.0,618539.55,ISLAND,593196.0
-122.47160515262344,37.7542325301207,40.9,3307.0,844.0,701.0,106.0,164417.46,NEAR BAY,790327.0
-121.59793588900901,38.02175754554057,32.0,3450.0,560.0,2659.0,816.0,682851.28,<1H OCEAN,308662.0
-122.98813058549858,37.88505461186451,27.2,4024.0,107.0,2955.0,458.0,252462.34,NEAR OCEAN,1128290.0
-122.31031338593506,37.58007847864496,19.8,650.0,277.0,2080.0,147.0,224574.04,<1H OCEAN,874083.0
-121.66068726486665,37.87066836136975,20.0,2361.0,382.0,2560.0,557.0,307223.07,<1H OCEAN,687204.0
-122.15623250655656,38.14822545204331,22.9,4435.0,200.0,2699.0,317.0,837875.95,INLAND,783377.0
-121.45336237275667,38.34891710950593,45.5,2887.0,812.0,1859.0,675.0,682682.23,NEAR BAY,815887.0
-122.20426470397149,37.9438551376779,50.2,4499.0,966.0,830.0,651.0,110921.51,ISLAND,612678.0
-121.85417268660338,37.83510528298358,20.2,4094.0,568.0,2801.0,171.0,255706.76,INLAND,399623.0
-122.74235152869404,37.2782211376654,36.1,4212.0,507.0,406.0,958.0,714447.7,NEAR BAY,992657.0
-121.53857000545594,38.289363061231754,47.0,3008.0,207.0,2090.0,901.0,415564.5,ISLAND,1105345.0
-122.75469221174747,38.43096095593998,28.2,2520.0,311.0,487.0,414.0,550988.63,NEAR BAY,1066170.0
-121.29198818159406,37.92196236724866,43.5,4671.0,616.0,1031.0,410.0,129993.36,INLAND,1066404.0
-122.33812103730138,37.5115067405481,42.4,4130.0,259.0,1130.0,536.0,225203.0,<1H OCEAN,450305.0
-122.17302236229982,37.789098320520246,41.2,1867.0,764.0,2319.0,626.0,134570.07,NEAR OCEAN,501232.0
-121.13362002191566,37.540464009323365,22.3,3163.0,368.0,1902.0,582.0,534126.54,<1H OCEAN,950321.0
-121.08006086982525,37.603535355948246,33.1,2377.0,737.0,996.0,970.0,484199.86,ISLAND,771939.0
-122.5908263627568,38.128921704238536,31.5,4051.0,749.0,2672.0,811.0,730405.78,NEAR BAY,576797.0
-122.76521944421238,37.52765585217915,43.0,2476.0,854.0,1959.0,372.0,848433.25,NEAR OCEAN,1140632.0
-121.50692428541107,38.09309738762356,35.8,2439.0,664.0,2172.0,482.0,695500.45,ISLAND,564905.0
-122.79268534401301,38.257403254379604,26.2,4765.0,941.0,589.0,464.0,346066.28,NEAR BAY,1078206.0
-122.48991138031316,38.03791537748866,49.0,1925.0,872.0,1477.0,212.0,555158.14,ISLAND,768609.0
-122.96211660860371,38.060303173086474,42.5,565.0,472.0,1275.0,569.0,346726.11,NEAR OCEAN,1155207.0
-121.01587662232956,38.251948452959866,17.8,1623.0,344.0,801.0,915.0,713121.38,NEAR OCEAN,1191428.0
-122.71177984262674,37.38706792049087,21.7,1282.0,364.0,2595.0,936.0,512285.13,<1H OCEAN,641179.0
-121.33677424690416,37.51701442756509,45.1,2254.0,117.0,1645.0,352.0,730884.23,INLAND,481285.0
-121.1112938268372,37.67094549996988,25.4,1120.0,329.0,2814.0,794.0,473524.41,NEAR OCEAN,349547.0
-121.94457855819353,37.593067248485546,47.2,2933.0,293.0,491.0,215.0,127601.84,NEAR OCEAN,479482.0
-121.72243085494249,37.47234448930157,49.6,2755.0,770.0,2138.0,990.0,433432.82,<1H OCEAN,780539.0
-122.86621636333311,37.10307902268914,18.4,1141.0,488.0,1932.0,940.0,436027.34,NEAR BAY,1189896.0
-122.5536053179755,38.293553626187986,41.8,2434.0,634.0,1147.0,757.0,132554.38,ISLAND,496530.0
-121.08380230342658,37.41581411735378,18.7,424.0,255.0,2002.0,340.0,455581.91,<1H OCEAN,777409.0
-121.19650612549955,37.73715651418483,48.5,978.0,604.0,290.0,535.0,556280.5,NEAR BAY,975053.0
-122.27013901817175,37.83408043298776,29.3,759.0,968.0,2693.0,174.0,493585.51,NEAR BAY,629026.0
-122.85850140154952,38.250878699451526,38.6,626.0,921.0,2948.0,237.0,288132.81,ISLAND,600770.0
-121.86034800027511,37.82848844676777,29.4,4751.0,554.0,2938.0,494.0,793925.97,NEAR OCEAN,740172.0
-121.9070288962216,37.77481872728897,50.1,4017.0,632.0,574.0,878.0,347566.82,<1H OCEAN,352511.0
-121.20786185299208,38.06472032840195,47.7,1763.0,856.0,464.0,601.0,159097.73,NEAR OCEAN,834698.0
-121.9155513077593,37.75752075859302,33.3,591.0,767.0,1228.0,631.0,413454.57,ISLAND,1144809.0
-122.91368151420758,37.86078748418554,21.6,3148.0,930.0,722.0,899.0,780261.47,ISLAND,482158.0
-122.02017618546262,38.392185039429805,27.0,3699.0,950.0,262.0,885.0,435637.42,<1H OCEAN,669731.0
-121.13580021490053,37.1293660229726,30.2,3846.0,479.0,2789.0,228.0,482993.91,NEAR OCEAN,349208.0
-121.10626889095741,37.47130673392665,23.5,3995.0,570.0,2571.0,607.0,667259.28,NEAR OCEAN,518946.0
-122.25764418908318,38.27181313204165,24.6,4143.0,920.0,542.0,893.0,536662.97,NEAR BAY,312425.0
-121.83378577961362,38.16410085620838,28.7,3135.0,912.0,2393.0,324.0,859221.36,INLAND,497704.0
-121.7506726828228,37.128896583679605,32.8,597.0,376.0,270.0,408.0,273833.6,INLAND,1064658.0
-122.18999663470373,37.785718287204205,22.0,2718.0,370.0,1100.0,507.0,893164.9,NEAR OCEAN,808845.0
-121.79423528840164,38.13670247588775,25.7,3424.0,143.0,735.0,627.0,439357.78,<1H OCEAN,579420.0
-122.6219926584948,38.35736781393287,38.0,3441.0,935.0,2641.0,678.0,611810.3,<1H OCEAN,663159.0
-121.38660330990878,37.14979931927504,50.0,1503.0,985.0,2525.0,490.0,626776.21,INLAND,976833.0
-122.73225698352387,37.98491095238964,21.0,1882.0,945.0,457.0,182.0,814704.27,ISLAND,546019.0
-122.13617042026475,37.12953410589686,20.0,3700.0,130.0,979.0,476.0,747520.72,NEAR BAY,386666.0
-122.32948820965385,37.16836614768893,35.3,3051.0,122.0,329.0,387.0,138848.9,NEAR OCEAN,551905.0
-121.42603094058805,37.99790154719328,24.8,4726.0,299.0,1557.0,662.0,638099.04,NEAR BAY,1113633.0
-122.80492391394735,38.49114802723592,47.5,2048.0,497.0,1338.0,291.0,371487.12,ISLAND,933906.0
-122.7197404514053,37.195371751872955,26.7,3362.0,466.0,1219.0,130.0,350557.25,<1H OCEAN,319097.0
-121.19961889720761,37.453005312162375,27.5,1446.0,954.0,1893.0,910.0,366826.19,INLAND,454561.0
-121.9602701857264,37.77952252131549,49.1,2830.0,631.0,2352.0,381.0,680539.61,NEAR BAY,1193274.0
-121.85661313445738,37.81616970860206,24.4,641.0,159.0,1539.0,383.0,604506.65,NEAR BAY,738461.0
-122.53399006216094,38.278307441513206,17.8,3279.0,913.0,1103.0,835.0,673721.88,NEAR BAY,1085572.0
-121.34018564240323,37.40237843572495,36.3,3017.0,978.0,2343.0,656.0,352764.32,NEAR BAY,635284.0
-122.45717847757622,37.286431613221794,24.7,3190.0,885.0,770.0,583.0,443375.03,ISLAND,488261.0
-121.0097439357973,38.04018794581011,50.4,440.0,644.0,1079.0,250.0,532556.29,<1H OCEAN,687396.0
-121.22277547445822,37.57047967727312,50.9,2180.0,266.0,1963.0,294.0,885255.33,NEAR BAY,625151.0
-121.05050808842267,38.44992880080748,36.2,3224.0,867.0,417.0,504.0,298570.41,NEAR OCEAN,510777.0
-121.81062017818122,37.510634513440195,46.7,645.0,469.0,2039.0,491.0,112992.31,ISLAND,578229.0
-121.27239424122551,38.07058262812369,35.5,4588.0,771.0,889.0,401.0,231562.04,NEAR BAY,523816.0
-121.58842694488735,37.606262453411375,36.5,3879.0,470.0,2150.0,968.0,472603.86,<1H OCEAN,303935.0
-121.96963859330927,37.06852182787758,45.5,2444.0,267.0,1894.0,369.0,589511.26,NEAR BAY,919164.0
-121.85340747391832,37.2437544752366,26.0,4431.0,687.0,584.0,186.0,766898.09,NEAR BAY,899350.0
-122.54983366253475,37.28169919177319,17.9,2856.0,1000.0,749.0,325.0,641527.76,ISLAND,391768.0
-122.4894380385062,38.19497864039356,28.6,4138.0,969.0,2628.0,358.0,303213.29,INLAND,1134454.0
-121.68332515146784,37.47321203445514,29.9,551.0,574.0,1979.0,474.0,566564.22,ISLAND,746822.0
-122.70357937618571,37.00808967444601,46.6,1535.0,180.0,2622.0,754.0,623223.23,<1H OCEAN,1181045.0
-121.50311330990185,38.047841361604405,42.8,1296.0,958.0,2487.0,898.0,532961.68,NEAR OCEAN,423043.0
-121.42736442773611,37.90402544639489,46.7,2836.0,113.0,2116.0,987.0,474760.68,<1H OCEAN,434204.0
-122.66832777691852,38.217039370565324,22.2,2980.0,201.0,1938.0,278.0,461957.94,INLAND,1074854.0
-121.7166941472165,37.36257733832326,20.6,1432.0,246.0,1652.0,812.0,219057.14,NEAR OCEAN,986833.0
-121.99177289029883,37.721405221255694,34.8,1989.0,316.0,202.0,291.0,432202.86,NEAR OCEAN,413507.0
-122.74133732559763,38.40634293984333,23.0,1931.0,572.0,1372.0,139.0,637267.14,<1H OCEAN,708146.0
-121.14927148261314,37.36137283962711,43.1,621.0,710.0,1986.0,682.0,128315.58,<1H OCEAN,823683.0
-122.40114895259573,37.7490110204302,48.2,1505.0,355.0,1236.0,170.0,624806.12,INLAND,1066693.0
-122.92510082762955,37.08304042513496,37.1,2396.0,279.0,1634.0,763.0,173927.67,ISLAND,548110.0
-121.3517206118452,37.95516813966916,36.6,1855.0,181.0,2188.0,273.0,790086.91,NEAR BAY,700244.0
-121.48271058677045,37.982899306748955,29.1,1717.0,807.0,672.0,401.0,821714.86,<1H OCEAN,1197684.0
-121.69860639479967,37.599567512139025,21.3,1187.0,602.0,2847.0,105.0,545780.22,INLAND,840391.0
-121.6452816885269,37.27064284565224,49.2,3086.0,854.0,582.0,947.0,755187.91,<1H OCEAN,821537.0
-121.04130144244144,37.50180940768695,42.7,2906.0,115.0,1158.0,908.0,625804.72,NEAR OCEAN,831564.0
-122.05721192706977,38.147445027046196,39.7,3335.0,771.0,1063.0,916.0,371004.67,NEAR OCEAN,1030495.0
-122.4470718629464,38.11296171798148,41.1,2564.0,109.0,465.0,513.0,872184.92,NEAR BAY,940294.0
-121.26360613362247,37.77668711044882,25.4,1971.0,731.0,471.0,736.0,846516.97,NEAR OCEAN,948794.0
-121.39241737812924,37.29377977687157,39.9,4346.0,440.0,1458.0,833.0,775138.71,INLAND,361851.0
-122.48385552265304,37.81419649758042,21.5,1162.0,223.0,1718.0,742.0,757174.53,NEAR OCEAN,915948.0
-121.06570141041689,38.304695045737496,24.5,1861.0,259.0,1569.0,215.0,897107.3,ISLAND,822556.0
-122.4780055224853,37.217328598191365,40.6,4060.0,666.0,596.0,833.0,694376.27,ISLAND,1120136.0
-121.38288793904883,38.07253099721697,19.1,2139.0,664.0,799.0,408.0,494506.33,NEAR BAY,1125865.0
-122.72461228439688,37.55210405549284,38.2,1400.0,913.0,331.0,816.0,409571.69,<1H OCEAN,899604.0
-122.81561019565314,38.30644505821507,43.8,2647.0,372.0,1673.0,689.0,479981.52,INLAND,507510.0
-121.87079076082269,37.17024216030013,43.7,4552.0,967.0,625.0,667.0,331519.59,ISLAND,1169513.0
-122.5239150300434,37.61273759973455,50.9,2753.0,590.0,2674.0,694.0,235041.52,ISLAND,1067399.0
-122.34512778799419,37.499000002372945,21.5,4684.0,351.0,1123.0,636.0,733029.7,ISLAND,412041.0
-121.9518327983838,37.74625983631936,32.6,4013.0,788.0,910.0,905.0,328577.51,INLAND,369391.0
-121.15221872900646,37.416584260737274,46.3,4383.0,498.0,1272.0,960.0,177150.18,ISLAND,444169.0
-121.87037463337423,37.1310868560881,27.6,444.0,341.0,2314.0,214.0,132814.3,INLAND,462188.0
-121.90818836297447,38.16909053444839,38.2,2237.0,257.0,573.0,469.0,731214.59,NEAR OCEAN,855789.0
-122.16767265057481,38.467777223160354,49.7,2437.0,371.0,2715.0,560.0,126730.96,INLAND,1135190.0
-122.8231014460465,37.720492168736875,27.0,2844.0,593.0,1018.0,769.0,571633.58,ISLAND,722597.0
-121.85427557527115,37.83426587996901,28.9,534.0,856.0,2725.0,859.0,300229.22,NEAR BAY,1120029.0
-121.22082772021919,38.13934595508599,51.5,878.0,723.0,1339.0,322.0,863359.36,ISLAND,866528.0
-121.21662721640033,37.517882084634834,49.7,3746.0,365.0,506.0,676.0,497540.86,<1H OCEAN,348975.0
-121.64074512378086,38.23530683723784,48.9,2881.0,835.0,731.0,763.0,509068.02,NEAR OCEAN,1174484.0
-121.4674162183286,38.059009742112444,43.2,627.0,636.0,848.0,798.0,689142.78,<1H OCEAN,536054.0
-121.84901951091729,37.53257209275723,38.0,2083.0,268.0,2791.0,566.0,830414.5,INLAND,302174.0
-122.41550353968796,38.09548146949841,39.6,3595.0,617.0,2280.0,693.0,679487.09,NEAR OCEAN,1165980.0
-122.98957198191147,38.45064148357705,29.2,2285.0,770.0,1517.0,404.0,812178.44,INLAND,482368.0
-122.42290628567899,38.11994452216484,37.6,976.0,933.0,1412.0,176.0,149578.47,NEAR BAY,849211.0
-121.02134586894616,37.67606163173326,41.7,3066.0,168.0,1794.0,774.0,199579.53,NEAR OCEAN,302597.0
-122.91256859529722,38.17201406758781,45.0,2243.0,684.0,1163.0,476.0,411473.28,INLAND,507145.0
-121.7780716161579,37.0228034944937,31.7,3408.0,656.0,2959.0,542.0,127101.06,ISLAND,546313.0
-122.83256874207437,37.28282379722117,42.4,2275.0,316.0,2377.0,937.0,110481.0,<1H OCEAN,312411.0
-121.39591719757016,37.839601909202145,18.4,311.0,942.0,1598.0,209.0,697007.07,NEAR BAY,428781.0
-121.4093105690014,37.419970346988904,38.3,1088.0,554.0,577.0,548.0,511625.07,NEAR OCEAN,1187725.0
-122.83979623095283,37.029875720011816,40.0,751.0,700.0,1319.0,786.0,864665.47,INLAND,699565.0
-122.48156832809985,37.683036140050014,39.2,3312.0,525.0,1932.0,657.0,767561.98,NEAR OCEAN,775718.0
-122.51281096336697,37.13997153704651,51.4,2736.0,805.0,2781.0,524.0,148113.19,NEAR BAY,618282.0
-122.90175509429828,37.31364835433961,27.5,1782.0,487.0,1160.0,449.0,384338.47,<1H OCEAN,641175.0
-121.30380259922978,37.44207918620586,45.4,3379.0,374.0,853.0,262.0,871804.36,ISLAND,708723.0
-122.3911705327697,37.42474288511196,45.3,4765.0,481.0,1971.0,691.0,802259.05,NEAR BAY,1092706.0
-121.74329358857821,38.333916018224855,24.5,2406.0,367.0,942.0,717.0,675893.21,<1H OCEAN,866752.0
-122.69156024030013,37.529605671974615,30.1,4801.0,525.0,2777.0,612.0,899552.52,<1H OCEAN,382981.0
-122.24811849606445,37.13691855892602,40.8,4032.0,592.0,1371.0,450.0,605908.81,<1H OCEAN,660611.0
-121.23417390983836,38.36128648205617,27.6,1874.0,850.0,1280.0,131.0,202823.3,<1H OCEAN,487869.0
-122.00158798877622,38.38727118402469,37.6,2477.0,287.0,365.0,263.0,612016.01,<1H OCEAN,958167.0
-122.04156836690895,37.826295661669754,37.0,1722.0,752.0,1238.0,841.0,200852.98,NEAR OCEAN,1128043.0
-121.88837143334594,37.04757002207833,31.2,638.0,652.0,1043.0,870.0,729923.8,NEAR OCEAN,1015223.0
-121.59885606908198,38.44106096263284,48.0,1705.0,663.0,1349.0,373.0,733366.08,NEAR BAY,552500.0
-122.19121093555722,37.37923245155774,23.6,322.0,454.0,358.0,979.0,307818.99,NEAR OCEAN,1067628.0
-122.19902962621559,37.66796544109247,46.2,1378.0,125.0,2002.0,799.0,538278.24,ISLAND,868055.0
-121.89594620473586,37.12040773733831,45.9,3641.0,962.0,2753.0,889.0,718585.87,<1H OCEAN,329430.0
-122.68896273168687,37.04734040664461,24.5,198.0,904.0,1252.0,968.0,896036.62,<1H OCEAN,568511.0
-121.10176012565371,37.18181965222581,37.7,4572.0,354.0,2096.0,145.0,215975.93,INLAND,536493.0
-122.51188343182963,38.34278277105296,19.7,2878.0,500.0,390.0,683.0,790225.34,NEAR BAY,855520.0
-121.23957505429138,37.76943961065183,49.6,169.0,938.0,390.0,628.0,698260.21,NEAR BAY,968664.0
-121.79530703431173,37.06618992875674,28.2,2117.0,523.0,2498.0,949.0,178143.1,NEAR OCEAN,453083.0
-121.01009440149954,38.25075287120849,44.8,4240.0,449.0,2203.0,479.0,768934.0,INLAND,776828.0
-121.7132168042999,37.29966791428354,21.2,817.0,931.0,1367.0,838.0,632833.65,NEAR BAY,512598.0
-121.19382081500808,37.49401020141595,18.0,2641.0,162.0,1298.0,695.0,401235.61,INLAND,567342.0
-122.83669639893867,37.321134691679966,18.1,1326.0,960.0,1642.0,926.0,714737.57,ISLAND,745449.0
-122.79330279572714,37.33050023279797,34.9,4324.0,426.0,930.0,156.0,496070.85,ISLAND,989788.0
-122.20327920906652,37.999423550799115,39.2,3215.0,765.0,1927.0,501.0,466967.22,ISLAND,845565.0
-121.06494684436872,38.39270243319985,30.4,2050.0,620.0,2844.0,117.0,426863.48,NEAR BAY,697519.0
-121.79721232615381,38.346987552952456,36.8,2710.0,341.0,2446.0,504.0,272865.37,ISLAND,993116.0
-121.36765593867008,37.53748062239519,24.5,4558.0,569.0,2289.0,405.0,261340.59,NEAR BAY,492456.0
-121.71600994428985,37.21523174135757,17.8,3419.0,789.0,1341.0,512.0,800521.53,<1H OCEAN,310605.0
-122.41526131444918,38.104804198542176,35.9,2999.0,889.0,1251.0,892.0,266318.47,NEAR OCEAN,306283.0
-122.77563606178744,37.565987487281305,40.8,2897.0,776.0,2241.0,514.0,598127.54,<1H OCEAN,789059.0
-121.02895859335722,38.46240745858094,25.8,443.0,953.0,2431.0,714.0,635730.0,<1H OCEAN,1159329.0
-121.99915331387291,38.34070109458787,21.1,1297.0,240.0,765.0,718.0,261226.76,ISLAND,959740.0
-121.127745937884,37.907366191821026,20.9,2683.0,763.0,1101.0,169.0,196372.15,NEAR OCEAN,1110144.0
-121.96973458400642,37.184018156848296,24.8,2282.0,510.0,1870.0,373.0,381309.9,NEAR BAY,1008481.0
-122.4408184814263,37.28764849266337,46.6,2542.0,869.0,2244.0,949.0,284146.8,ISLAND,505278.0
-121.49941841412436,38.13540118062223,35.8,3379.0,536.0,2009.0,452.0,341017.98,<1H OCEAN,656353.0
-121.1371742588369,37.03437512900061,19.3,688.0,863.0,354.0,869.0,207044.36,<1H OCEAN,1166552.0
-121.87638366898314,37.33655911492012,26.8,732.0,311.0,2497.0,578.0,888504.46,INLAND,1029020.0
-122.6248763883547,37.76289015812291,25.1,1476.0,969.0,2064.0,702.0,474897.93,ISLAND,1137258.0
-122.23296197402901,37.492483901747185,32.5,1454.0,362.0,1308.0,678.0,400687.26,NEAR OCEAN,735428.0
-121.01971455306135,37.71248212596414,27.2,969.0,616.0,2548.0,480.0,541707.57,NEAR OCEAN,628390.0
-122.68959742585393,37.01382290831703,47.0,3619.0,671.0,869.0,481.0,465439.58,ISLAND,343623.0
-122.96334506036085,38.19293010069094,24.5,3472.0,902.0,1940.0,488.0,261414.4,<1H OCEAN,1029514.0
-121.91220705189623,37.872358051764344,24.3,968.0,847.0,1983.0,558.0,636581.94,NEAR OCEAN,853753.0
-121.38895692094545,37.919527767004624,47.4,1977.0,961.0,2845.0,595.0,555209.21,NEAR BAY,825280.0
-122.54430225704617,37.43761323726152,41.8,1377.0,695.0,2300.0,738.0,319689.19,ISLAND,457567.0
-122.60380140027786,37.84195580635498,21.8,1843.0,648.0,534.0,273.0,771088.67,NEAR BAY,717271.0
-121.03083107871534,38.0125562849004,44.9,2319.0,308.0,876.0,949.0,153753.16,NEAR OCEAN,383747.0
-121.0506013859731,37.39131306320308,50.1,2537.0,332.0,1565.0,774.0,303901.82,<1H OCEAN,1003291.0
-122.76321483070998,38.303185435079115,46.5,1497.0,934.0,2515.0,909.0,114397.59,NEAR BAY,1014086.0
-121.59097275464117,37.538046224577755,39.7,609.0,670.0,1749.0,366.0,637132.0,NEAR OCEAN,316797.0
-122.9872124523569,37.232273000880596,44.3,1271.0,760.0,2680.0,145.0,482861.96,NEAR BAY,940196.0
-121.44658817652945,37.11803712186362,26.2,239.0,293.0,291.0,886.0,334406.13,ISLAND,772213.0
-122.79848946120327,37.49862350867467,41.5,1710.0,328.0,966.0,850.0,123941.01,NEAR OCEAN,1174943.0
-122.54714898970774,37.12721941357327,47.4,871.0,695.0,683.0,345.0,881379.56,<1H OCEAN,383262.0
-122.6520872237798,37.71213295562445,20.9,2513.0,261.0,1928.0,565.0,451114.46,<1H OCEAN,1051170.0
-121.68476442724555,38.49695832274979,30.0,3267.0,542.0,1485.0,611.0,417939.38,INLAND,373229.0
-121.08707856583614,37.38259484299294,44.9,4367.0,258.0,2008.0,853.0,145672.83,NEAR OCEAN,528594.0
-121.87170460141289,37.155330217721335,36.8,938.0,940.0,2268.0,770.0,578191.44,NEAR OCEAN,870827.0
-122.14447518554024,38.23356002673571,31.4,1726.0,672.0,803.0,935.0,192846.14,ISLAND,375342.0
-121.95866325441997,38.42734067144901,18.8,2261.0,160.0,2066.0,172.0,734313.95,NEAR OCEAN,328310.0
-121.5902432583565,37.26670774085285,21.2,2566.0,196.0,989.0,448.0,483474.43,NEAR OCEAN,1035505.0
-121.95074432164736,38.49626244782489,22.8,2378.0,291.0,1951.0,416.0,611396.48,NEAR BAY,652694.0
-121.38162663504295,38.17759296363045,21.6,2471.0,206.0,748.0,385.0,568055.26,<1H OCEAN,757724.0
