CustomerID,gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,DeviceProtection,PaperlessBilling,PaymentMethod,TotalCharges
451b01cbb6bdda2450c47423173e5655a3760dd6b130d95005d3b14600f21173,Male,1,No,Yes,50,No,No,No,Yes,Yes,Electronic check,$715.44
f6c9da6121853fcc02a24a3bc2d82fba916fe4e73622149627b97605d1dca2ec,Female,1,No,Yes,47,Yes,Yes,DSL,No,Yes,Electronic check,$4.55
cdb1cf26ad261fb2b601b814b8385032894c8e9e30fcc437592eb48813a356bd,Female,1,Yes,Yes,7,Yes,No,No,No,No,Electronic check,$555.85
7c1c2745ec0ebb049fcc29e39d81909f3e5a55b88dcb43d491476fe6bb92b196,Male,0,Yes,No,12,No,Yes,Fiber optic,Yes,No,Bank transfer (automatic),$1029.11
41a5bf614853fabc117ea53b00f106bdebd914dc77bb4152df785b42779dfd4d,Male,0,Yes,No,47,Yes,No,No,Yes,Yes,Credit card (automatic),$1328.72
be322fb77d654ad524a7fc2d66e1dc74dde39e544b5a189ef09f5c8aafc6ab3b,Male,1,No,Yes,2,Yes,Yes,No,Yes,Yes,Electronic check,$457.87
2f11192801e83bf30f01139f338c5cf52a5e5cdf3e5b7c2d3ef5b051e9fd1fde,Male,0,No,Yes,64,Yes,Yes,No,No,Yes,Mailed check,$277.8
434f4d14c1eb231306b51aaa160c021b63670ac6ca67fb8e403f4500983dd1e4,Female,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Mailed check,$403.23
a0bd94956b9f42cde97b95b10ad65bbaf2a8d87142caf819e4c099ed75126d72,Male,1,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Mailed check,$708.15
98b1690510df1bf21fe13018a2641b19c7f3871f289b523b395d0bffa3574be9,Male,0,No,No,25,No,No,Fiber optic,Yes,Yes,Mailed check,$296.76
dab2e78c8b5b1d04c09908172faba7f5433f4ab79c95bc73dca3d18695532476,Male,1,Yes,No,55,Yes,No,DSL,Yes,Yes,Mailed check,$313.63
05758cd3875ad2171484c0026ccbb8adc210cd2d852407e3c7af1b751f35fdd6,Female,1,Yes,Yes,33,Yes,No,No,Yes,Yes,Bank transfer (automatic),$87.5
bfea46db09aa46da5a6628ecd5d5fba31d9d50417f5178db9727d3676427e2df,Female,0,No,No,8,No,No,Fiber optic,No,No,Credit card (automatic),$1713.45
8b0ae2d638c19a4186bd51d80e80aa645d81af9cbc68bc87048d5a5c43d48a9a,Male,0,No,No,61,No,No,DSL,No,No,Bank transfer (automatic),$439.52
1cdabc0d91a051251a6e7b1bd972f6cb63daafcee9a8256d9e1a1fa8f95ee086,Female,1,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Mailed check,$1643.8
76d6a8153b2e6ea49abf44111408f3d25887ddab9af37284a025d1b8febac3c1,Male,0,Yes,No,68,No,No,No,No,No,Mailed check,$876.62
96a1a93e19030f5f93783143ab66d333a0ee8e97c4d2d1eccc7d831d5fb4e2d9,Female,0,Yes,No,40,Yes,No,DSL,No,Yes,Electronic check,$1264.88
6d271914b437b2dacc234633e11fa7fb0f290788ecdd37e370c942c4bced4173,Female,1,Yes,Yes,0,No,Yes,Fiber optic,No,No,Electronic check,$151.4
30606ac3b4fd5c618ac4c6555ce007edd7fe73d75b685320aa56be211ebc4b40,Female,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,Credit card (automatic),$1167.16
b1d7183ef649ed5aac1542c4251412d09b4f184da562f85c41cb42dcae430335,Female,0,No,Yes,3,No,Yes,DSL,No,Yes,Credit card (automatic),$579.99
04e17d3132b946c48d0a3c708526055e7cd184f9a6b792995f309dd65c4c3d24,Male,1,Yes,Yes,62,Yes,No,DSL,Yes,No,Credit card (automatic),$190.42
1828526428f17576e6581a0b9c893ecf79c1fdc20f495f0bdc98b559b25b92a6,Male,0,Yes,No,51,No,Yes,DSL,No,No,Bank transfer (automatic),$1816.46
e85cdd30a33c8fbee53826f320976004b87d7f4660d2b2743cb2d39ce23da5f1,Male,0,No,Yes,9,Yes,No,DSL,Yes,No,Electronic check,$1207.26
acff539c0d5cd0d34613b4233b7b4bb86cea4d1c505d509eb7bb2c7b54380746,Female,1,No,Yes,27,Yes,No,DSL,No,No,Credit card (automatic),$483.42
0c75ccaac2812081198391f595e46d12ec1d3cbb0f5aa664e6631f110ae4526c,Male,1,No,Yes,5,Yes,No,Fiber optic,No,No,Electronic check,$839.3
b24dd49aca341e9341c8a091c32a22de1e44c98430abbb15a3c4db1b4abd8271,Male,1,Yes,No,26,No,No,DSL,Yes,Yes,Electronic check,$713.8
c699c2458106e30074937995e5f3b117ab4f2657618c42c5f4e5c90bb0801787,Male,0,No,Yes,11,No,No,DSL,Yes,Yes,Electronic check,$1401.16
262fbc155dc2e68571f7fa9487fd573282232b97a1c23dbf398f41fd8eaf175b,Female,1,No,No,61,Yes,Yes,No,No,Yes,Electronic check,$1214.87
03d0925ac4f53b4b02d68e21baf79305bf3f65ee4c01d3111a6aa04f704efaeb,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Electronic check,$39.56
ef1d1c50e751f3944e2fc1bbe88c22633b8e85f458919e5fa58c8a2217e44e2d,Female,0,Yes,No,47,Yes,No,No,Yes,Yes,Electronic check,$395.65
1625f9db144171f78dc64afa00f5f5065f176d05eb8f9dcb11f6c8cd3624aaa6,Male,1,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Bank transfer (automatic),$956.26
35fcdee9b9238f7ed41a17b8d4dfafdeb0577917191150eb43567d5163a20c72,Male,1,Yes,No,45,No,No,Fiber optic,Yes,No,Mailed check,$890.97
fe4f4f270df95e1b05dc0f682ec6f10ec55644cd1d6cfe07ade1807347020057,Male,1,No,Yes,14,No,No,Fiber optic,No,Yes,Electronic check,$1033.35
6815fd0989fc6aa86c07ab321564405cedf401875868f38d40a4631cac92e599,Female,1,No,Yes,70,No,No,DSL,Yes,No,Bank transfer (automatic),$1429.62
a6d4096b24cd4ad24ea6decb45c71ff54c207874a2792713c804a9b384d66e35,Female,0,Yes,Yes,35,Yes,Yes,No,No,No,Credit card (automatic),$1364.02
9ed1279b64427e295210c4bb660464639ab50d0d34e3fae67ee5d2b0af33507e,Male,1,No,No,13,Yes,No,Fiber optic,No,Yes,Bank transfer (automatic),$745.63
6b05617279df95e013e10ea339c994ce286d8cce08e7334665ec7ddf0c5890b4,Female,1,Yes,No,2,No,Yes,Fiber optic,Yes,Yes,Bank transfer (automatic),$1755.16
507c38cb8a975a83bafbd888501918e3c7f5a9266e21b38e9d5df3e219c1b6d1,Female,0,Yes,Yes,66,No,No,Fiber optic,Yes,No,Bank transfer (automatic),$125.87
3404e567432e7e13aec580b6e1475f98773918b4cda4bf155ea428abac8448d9,Female,1,Yes,No,18,No,No,No,Yes,No,Electronic check,$1169.02
314e9ad1bb068ed152ce11d5afe810468471752f8b7bed2594ff3b5c5b471cd9,Female,0,No,No,53,No,Yes,Fiber optic,Yes,Yes,Credit card (automatic),$1899.37
d2388821e8b13716fc4a68f4a82fd8c66265b9cccb7b7ed3ad88d3be47418b9c,Male,0,Yes,No,68,Yes,No,No,No,Yes,Bank transfer (automatic),$1098.16
c8808071a31da48c328ed639de35c0b2b85a8c99dd9db97e8a50a0f75e26e79c,Female,0,Yes,Yes,9,Yes,Yes,No,No,Yes,Credit card (automatic),$910.21
a4fd40788cd53f2f10dc480f6b73edc91a399144f79598869160dcdcb2a1ef58,Female,1,No,No,32,Yes,No,DSL,Yes,Yes,Bank transfer (automatic),$267.84
9a0d49266d4f5e24ff7841a16012f3edab7668657ccaee858e0d55b97d5b8f9a,Female,0,No,No,12,No,No,Fiber optic,No,Yes,Electronic check,$1620.38
9f273a349b224b830bf816e38baa3d1ffd849abc889d57fbba8024042e5693db,Female,0,No,Yes,50,Yes,No,Fiber optic,Yes,No,Bank transfer (automatic),$747.59
ac6a322dba52cae84c865b29066b7d105c66d0bcb27b95493ea85d979eeea9f8,Male,0,No,No,31,No,Yes,No,No,No,Bank transfer (automatic),$1402.49
e50b6b02d6d90ddc9e3801a28ee7aaee2bb527371de05a11f294dddaac62d513,Male,1,Yes,Yes,23,No,No,No,No,Yes,Credit card (automatic),$395.09
eb25198438a00b734ec6328be8da0b1bd787595b91d391f8ee1cfbd79b45d9dc,Female,1,Yes,No,34,No,Yes,DSL,No,Yes,Credit card (automatic),$83.73
4cbe3d6227abe57a801103c2e9a89c1ccf51eadc32c13cf5f8ebd6776fbe3671,Female,1,Yes,No,69,No,No,Fiber optic,Yes,Yes,Credit card (automatic),$610.93
eb861137efa007794537eac2795cec2e0f87e13e4dce41b303cc45d9794761ed,Female,1,No,No,39,No,No,No,Yes,Yes,Mailed check,$562.83
753f5d07dca28b828839860b6b691eab72f41a9cc3d9cb176ef35355207494a0,Female,1,No,No,53,Yes,Yes,Fiber optic,No,Yes,Credit card (automatic),$1746.95
678fdf60f09b909c910d95cc43d81a4660221760f463ffa63e2e51be41bc78b8,Female,1,Yes,No,43,Yes,No,Fiber optic,Yes,No,Bank transfer (automatic),$1729.35
075441be7bc0cdbab6093bbaed5a25b2c06d33c6a2e74601cbea17d0885a75a5,Female,1,No,No,61,Yes,No,Fiber optic,Yes,No,Mailed check,$1067.79
7880bd7fe5dcd28637eade8b95c42961c6c5acffa946a671aa0f01ce3a3479bc,Male,0,No,Yes,67,No,Yes,No,No,Yes,Credit card (automatic),$38.0
d50d8ea32d67d5120a3ac346c952311f36c8375979ba7ac7a2c6fd0ca7388357,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,Electronic check,$456.65
8fe1029e7f1d04f6911b35ca2c666d172ed8605550e8c55397bedd823b4e6686,Male,0,Yes,No,55,No,Yes,No,Yes,Yes,Credit card (automatic),$1278.03
475368189e17ec9d12cf43f873f4ba27b0ae9ccbd0686fa21f5caad89ed57243,Male,0,No,No,35,Yes,No,DSL,No,No,Electronic check,$202.82
3d80025e7a475d44dde1e42dff074c1b20338642e295bbd9160cfb03918223c0,Female,1,No,Yes,53,No,Yes,DSL,No,No,Mailed check,$1401.24
79672d8381e02513e7941767f7692499eeb7af280a71861235c3efda72ee621a,Male,0,No,Yes,18,No,Yes,No,No,No,Electronic check,$23.92
457f8d7fda944376d24150aa30ed8ceee9490ca8ae4f8a7c3a413c9d524362d2,Male,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,Mailed check,$1365.07
d8d0dedb4bda4204d0b5e1de5a990a00757aa2d80a64bd97699cad3b3d6fbf5f,Male,0,Yes,No,11,No,Yes,DSL,Yes,Yes,Electronic check,$1689.08
61697e084834fbb2cf9ceebd945b42bdb9cd7cee96e0eaeb3df2232ccc95a3f0,Male,0,Yes,No,10,Yes,Yes,DSL,Yes,No,Credit card (automatic),$938.44
72b31cf00f8ab3967588fad4a32f61622cb162f9b7bc2cfbefba2084557370fa,Male,1,Yes,Yes,69,Yes,No,No,No,No,Mailed check,$1658.16
85a0c85aa37d722d218815ffa1a4df4d00d0e461ff6eeea904446de2a77d3775,Male,1,Yes,Yes,11,Yes,Yes,No,No,Yes,Bank transfer (automatic),$1563.06
a142832c40dfb4b20f965c8822574a41a333be125fa010660b52494061515d6b,Female,1,No,Yes,40,No,No,No,Yes,No,Bank transfer (automatic),$1342.84
14a79e51478113c60d5d3e5685ff10e54819d85a40ac78144900460c52504e11,Male,0,No,No,24,No,Yes,No,Yes,No,Bank transfer (automatic),$890.3
c1fcf0cd023db10f29d0b27e7f7b649185b04e8ba26f7a6061751add2126a4e6,Male,1,No,Yes,2,No,Yes,No,Yes,No,Credit card (automatic),$543.81
d6245609f9341aa8022554b45ea8d79e90ea83184e739b82629204b7dc6f9e80,Male,0,Yes,No,2,No,No,No,No,Yes,Bank transfer (automatic),$1721.73
ad7a0849a3ea6e33c1e2b80f50222f76eda56d2f4c154039a99aa710f7800c7b,Female,1,Yes,No,27,Yes,Yes,No,No,Yes,Mailed check,$1297.18
ced6f3c05e1dfefa8455fa60aacdd2d76ffd79489b631c2dbde22a74e927544b,Male,1,Yes,No,22,No,No,Fiber optic,No,No,Bank transfer (automatic),$1596.03
61dd8cd59a50bdaed10cc8e749b8015d81ed830a990e255186f44dae78d6d20f,Female,1,No,Yes,47,Yes,Yes,Fiber optic,No,No,Mailed check,$1103.93
d62e1c294189ca3ba7b7190070222ef984b851ddaf4ca5c731dd4743ccafd997,Male,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Bank transfer (automatic),$343.73
88831144c552348a6df88c9a58528323d0e5f7da3c67e213fffdba38ac6617c1,Female,1,Yes,Yes,41,No,No,Fiber optic,No,Yes,Electronic check,$1958.88
873bd5e10c28890f7e74992f89b9aa26c6e465eba5a80a80c9117b8cc1f4988b,Female,0,No,Yes,39,No,No,DSL,No,No,Mailed check,$365.48
cca40327e9be88bde3e98b71aa9f73ce6b44b211460cd920b2869e82118c8510,Male,1,Yes,Yes,5,Yes,Yes,Fiber optic,Yes,No,Bank transfer (automatic),$1822.48
cf1881df6f1696c2e59b47fde80838e66a1dfad4f0e993fd686186333456b55d,Male,0,No,Yes,19,No,Yes,DSL,No,No,Bank transfer (automatic),$416.28
7c22d3cf6ebfa987c5fcd920a272f0079cdde214a504d7bb2efc3df4a7473b72,Female,0,Yes,No,10,Yes,Yes,DSL,Yes,Yes,Bank transfer (automatic),$747.5
f8b4b02c09cf57b204db3b18aa763786d15574ec0824e3639e10afc54990d52d,Male,0,Yes,No,26,No,No,DSL,No,No,Mailed check,$880.17
79b50932dd998d253b85c9f6c57c6b64dac3e58c252c38720af0ee7a249860eb,Female,0,No,No,20,No,No,No,Yes,No,Mailed check,$1842.75
63a4b69673ba773821ec0128843e7c2a0c7089c4f85f2b05d088cae62bf64647,Female,0,No,No,12,Yes,Yes,DSL,Yes,No,Bank transfer (automatic),$1776.4
e49ec846db7527df7ff483009fe61700e6435072c8c5b551ab08f0a13fc45a07,Female,1,No,Yes,34,Yes,Yes,DSL,Yes,No,Electronic check,$1646.44
22f2c8e194c42ba73d51ad92a2b9a45fa29d012298b17e816190347af802e38f,Female,1,No,Yes,46,Yes,Yes,DSL,No,No,Mailed check,$753.35
fe7c8b93142029fafe356ee9b2dd09766e6f266141c0c1340b262fc633c16e10,Female,1,No,Yes,27,No,No,No,No,Yes,Mailed check,$8.99
ee0d6c299a70d20946c1bbdba7e14d32bd0214291344fad4a050f42e0197f866,Male,1,No,Yes,20,No,Yes,Fiber optic,No,No,Electronic check,$1363.17
da28719dfd9c4da81f433d4788c3d0e10d97180018d0e32b65c967c45661597e,Female,0,Yes,No,17,No,No,Fiber optic,No,No,Credit card (automatic),$821.91
672eb365c903a3b4558bebaef687a5fe9599d87f8b816558d88cc53f5ae9e577,Female,1,Yes,Yes,30,Yes,No,DSL,No,Yes,Electronic check,$1514.12
a78000a5ff6306012360b87357e93eb04bd07897b57167459c36c70215ddbc70,Male,1,No,No,59,Yes,Yes,DSL,No,Yes,Bank transfer (automatic),$1589.7
9589262630f775d921bef5b9b2d36fa40f91afebeab887deefc721ff3c787b2c,Female,0,Yes,Yes,36,No,No,Fiber optic,Yes,No,Mailed check,$879.45
0ee372d0a0fefa4431a2ece96d93c06f3984e8cb8d2d1c4003549e975413bf3e,Male,0,No,Yes,20,Yes,No,Fiber optic,No,No,Mailed check,$1496.21
4fc779c823fd37ed61f66a6ae37c9dffed06bb295f3902d2fa9d485aa741a724,Male,1,Yes,Yes,13,No,Yes,Fiber optic,No,No,Mailed check,$1679.87
1a09807a0e6928a66d91025ed5fccd713c9edb101e72a1bbcb8a01cd9a53cb51,Male,1,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Mailed check,$1856.95
a7bb4472588958f3423a69c1f8a922f367b3c8e5fc72dfc8d138f646943d0b44,Female,0,Yes,No,22,No,Yes,DSL,Yes,Yes,Credit card (automatic),$1164.91
eb5af8ab99b55cda453f70e6a92c7b327bd8f76f49ff6a81c18ade4c26690057,Female,1,Yes,No,28,No,Yes,DSL,No,Yes,Mailed check,$1556.96
ce63ea0809ce32335dd7692f1e0c6c5f3493f2b4039351662b60741de4d9a9bd,Female,1,Yes,No,46,No,Yes,DSL,Yes,Yes,Mailed check,$989.13
2c674047a16dab9c7804377dc82649ca3b5bb40cdb51e8d13dbee804d08e5a57,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Credit card (automatic),$83.33
934aa7be7deafc0053e92ce49a029603af8bc0b3891322a10b7ab730dfaa5d63,Female,1,Yes,Yes,37,Yes,Yes,No,Yes,Yes,Bank transfer (automatic),$310.44
36c321ad538f860b4e2875eb52eb13c962ecbbf15e87ea091460277d622bda55,Male,0,No,Yes,26,No,No,Fiber optic,No,No,Bank transfer (automatic),$256.45
728edd27debc2046984906dbbb117313dab4a9f0e9b47c7f0411e236c175f3e2,Female,0,No,No,14,No,Yes,Fiber optic,Yes,Yes,Credit card (automatic),$343.53
8ffe8459134b46975acd31df13a50c51dbeacf1c19a764bf1602ba7c73ffc8fb,Male,0,No,No,58,No,Yes,No,Yes,No,Bank transfer (automatic),$20.43
99cf15ac55d54e0c14d9bd363e3037ab63daebbc68b836ea162fcd22f86c4545,Female,1,Yes,Yes,2,No,Yes,No,No,No,Bank transfer (automatic),$1717.41
6a7a1382f96c6e92e5ae50aedcbf77cc1e51c0750c363cb9bbcd4d558421b2c4,Female,1,No,Yes,9,No,Yes,Fiber optic,No,No,Electronic check,$1120.3
3c98b2624d1e35016ae337691a8bdce3a639429a9cb34c3e7e04842ab8904b64,Female,1,Yes,No,16,No,Yes,No,Yes,Yes,Electronic check,$766.3
4aa7c75f447a322ef6880842b631cdc226eeb598cac8f5c813dc06f7d6a58493,Male,1,Yes,No,10,Yes,Yes,No,Yes,No,Electronic check,$819.56
2e1943902be93c87e9d31812ef887d1f91326e8e8e3779feb59c48c9ac32f58f,Male,1,Yes,No,47,Yes,No,No,Yes,No,Credit card (automatic),$926.7
2ced184d8477465987593807f31360e94b539aa41f515e0a973179f881663698,Female,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,No,Mailed check,$147.77
0be057bbbdf7ad63295016eb691feb8c21a364073267de09503eb04b954d522e,Female,1,Yes,No,68,Yes,No,Fiber optic,No,Yes,Credit card (automatic),$549.33
c211bfaf37edd35f533f3433432157d182ba23fb70ab9a2101cff4b9ad7d6262,Male,1,No,No,63,No,Yes,No,Yes,No,Credit card (automatic),$1703.25
52a6932d5af5316a815af86286167054ebaa4953cedb82e3914a5c126e363ea4,Male,0,No,No,13,No,No,DSL,Yes,Yes,Credit card (automatic),$1487.35
4f6ceab7942f9dece7e2e0e93b2c16560d49670d2187082af547c3c3dd339460,Male,1,Yes,No,49,No,No,No,No,No,Credit card (automatic),$1126.81
19e639b064bdb018bbf393d0f751e6e5e9934f70394531ab3f617513529ab264,Female,0,Yes,No,25,Yes,No,No,No,Yes,Electronic check,$961.41
aa4b0d224e2b4488c6e3c5692347a0e26322d86dcb6bf01ab937e15d76037ee4,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,No,Credit card (automatic),$517.95
1ba71fb680250d97f045b4653bb05eda11362e5ef7f69538b6261af1a84112e8,Female,0,No,No,68,No,Yes,DSL,No,No,Electronic check,$942.51
e0687aaa8689e196e8bdb1d9c79b6c7631067a21246bfd7372657e6cd129bd72,Male,0,No,Yes,6,Yes,Yes,No,No,No,Mailed check,$1195.71
c91bcd9ef3968cb25256c8fda7b1613b6a3cdddb7513ca818193e4daac5f00e1,Female,0,No,No,15,Yes,Yes,DSL,No,No,Bank transfer (automatic),$1425.28
777abbc10ddf9551bf53465886aa3735ae687df3c3bacf08fa300736422cc21b,Male,1,No,No,54,No,Yes,Fiber optic,Yes,Yes,Electronic check,$333.28
b18a5e6b50af3073f63ac2c4ee837a7c9c6f06d7e91206980283509e3738311e,Male,0,No,No,55,No,Yes,DSL,Yes,No,Credit card (automatic),$1626.22
65956c853f2004feac38894fe8ed6a047126f326cb8312e56acb9839633c296b,Male,0,Yes,Yes,3,No,No,Fiber optic,Yes,No,Mailed check,$691.62
3e8a9277880d70c221555c905f34a64cadc4b16a37a6df3027ebb3429af51273,Male,1,No,Yes,47,Yes,No,No,No,No,Credit card (automatic),$1006.52
23765fc69c4e3c0b10f5d15471dc2245e2a19af16b513f85aa4b83bd033762a4,Male,1,No,Yes,16,No,No,Fiber optic,No,Yes,Mailed check,$1215.81
6793f9e266ce6ebd9638631553a952f0f83f9efdc955dd6789aae0bd332fbef2,Female,0,No,No,35,No,Yes,DSL,Yes,Yes,Bank transfer (automatic),$976.19
f23173a6a69eac1857d393cfaf33d57a6caaeecb1783e75ba3050042f6f2902c,Male,1,No,No,69,No,Yes,DSL,Yes,Yes,Mailed check,$1143.91
9e645831962e43f534afd60532328ba5ab4eefea6e73765fb9690e4d395112f8,Male,1,Yes,Yes,37,Yes,No,DSL,No,No,Mailed check,$223.05
3ab57220f1f10003766dcc4180152b17dfdd7cc9f4e5ccdecf5b48df25ae861c,Male,0,Yes,Yes,61,Yes,Yes,No,No,Yes,Bank transfer (automatic),$864.31
ed909f604792d384d8f13dfed4f7069e6a7bf73330c2990e0c98ff468c7e4318,Female,0,No,No,47,No,Yes,DSL,Yes,Yes,Bank transfer (automatic),$560.93
8b7a686fc953486da2536de59c04f7bd7e9ff208031dbba0af5c50e8a1ffa680,Male,1,No,Yes,9,No,Yes,DSL,Yes,Yes,Mailed check,$172.05
4e67c080014aa6295aa33d2b53b259e94999e7cbffd9da06bf4c6b45e593d877,Female,0,No,No,35,Yes,No,DSL,Yes,No,Credit card (automatic),$383.3
75cc7328c04ad5dec3d926c00f6282d5057b3c594e4f8dd8a6a0a14910fa53b9,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,Yes,Electronic check,$1204.89
59fefacb1435ff4908656175f679fedcde6eb4a8363d766f72c5218f36adff25,Male,1,Yes,Yes,3,No,Yes,DSL,Yes,No,Credit card (automatic),$393.37
33afd662cef42c907d9b9a13796a954d5c9675b7c6f1e3f92914df1bcc79929b,Female,0,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Electronic check,$362.13
1e7f898d348376614dae4b5ffb06d84970a7824dfe15b1263ab0ec5c7e07f810,Male,0,Yes,No,55,No,No,DSL,Yes,Yes,Bank transfer (automatic),$1105.66
202fd26f14d638ccb40975163ab0f05e1acf24c04a30708b3e0abfac44301a08,Female,0,Yes,No,41,No,Yes,Fiber optic,Yes,No,Credit card (automatic),$1809.41
871c39835ef093344f55dd14dab9ea54a4e9d76ee5634fff2e2be7d8e656be8b,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,Bank transfer (automatic),$1577.39
501883ce12ba20f1a0de68f06b8c84d3d148124f66ab52a38359317c78ab82b1,Male,0,No,No,45,No,No,No,Yes,No,Mailed check,$1810.18
204a58c3197e64dddee2cc8a2a7da48736a1a413c1ab6e3c111fc1966e4a9cc3,Female,1,Yes,No,32,No,No,No,No,Yes,Mailed check,$1165.96
f7ec2d2600c8998dd7ebb42ea2367dc30615d60a801383b4bcb319a5b376e6aa,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,Credit card (automatic),$819.86
3b7dc65fd47fd991000d80844da28c8699590a1cb30988782bcade39f67794c1,Male,0,No,No,56,No,Yes,Fiber optic,Yes,No,Bank transfer (automatic),$1459.28
c17ec73c802422d05391fbab496c2c62d81885e435bb313ce4446e049809c675,Female,1,Yes,Yes,68,Yes,Yes,No,Yes,Yes,Credit card (automatic),$522.73
255afccc8af662895c98741bca9fb9213750b070d1c945061edf6bb6270b6a74,Female,0,No,No,69,No,No,Fiber optic,No,No,Credit card (automatic),$156.11
92151fcdb9a5905261ba18d5eede8cac7e3d3af47cf782cc9930ec2f2fb9f731,Female,0,Yes,No,66,No,No,No,No,No,Electronic check,$689.23
40e485376e18da6155ec4830fe17aed6d527b3e7fc0d4bb69f7f70c9c9b52f9e,Female,0,No,Yes,47,Yes,Yes,No,No,Yes,Mailed check,$598.47
5cd5e6e836cd713686bd2ccc7a5626db84a4c23f91d00d02eaed726d9f5b7220,Male,0,No,No,32,Yes,Yes,DSL,Yes,Yes,Credit card (automatic),$1351.08
4eec6372c08f87b2f48f9c96ea4cb155b0cbd3f883a494067b72c3d1df4e586e,Male,0,No,No,35,Yes,Yes,DSL,Yes,Yes,Mailed check,$1102.73
169564455792f758d4dd0e6770c9dd5b9bd905d182e6cffa022e46d950e111f5,Female,1,No,No,32,Yes,Yes,No,Yes,No,Electronic check,$276.53
9b5173ba93decd311f89513f060a62d652ec189f0dba97db15c2a07787add029,Male,1,No,Yes,30,Yes,No,No,Yes,Yes,Bank transfer (automatic),$1817.01
d9521266ec778d833335b0e9d88bd2886bcebb34855da505d02a9db68083c315,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,Yes,No,Credit card (automatic),$1186.68
d2675c478d2ce4c97607e30cb39181e633d9b51caf7d3443180fae3911119297,Male,1,Yes,No,26,No,Yes,No,No,Yes,Mailed check,$915.37
bd54ada8575526cdb3df5a6357270fdf7a4bfd6f8ed8ece88cba7e9342e6b02f,Male,0,No,No,71,Yes,No,No,Yes,Yes,Credit card (automatic),$1874.39
2f1223e9508a4ab284d9aca6d6fc249f89999346fcf1d72fcfb3c15e3e9160ca,Female,1,No,Yes,61,No,Yes,DSL,Yes,Yes,Bank transfer (automatic),$194.6
8c9eda5bb5b3cc9e59a1a08e2ff9dba0ec84f1372f45056454e4ef18bc799263,Female,0,No,Yes,25,Yes,No,No,No,No,Credit card (automatic),$1579.19
930f7bc78c2340e72256603f3c3803be6664b9b05bd91a996fcec771c6917dab,Male,1,Yes,Yes,65,No,No,Fiber optic,Yes,No,Credit card (automatic),$729.33
cf085574d40ec95878b1c306a9b2432d86c05f888edc87a39708000b3e58b5f9,Female,0,No,No,11,No,No,No,Yes,No,Mailed check,$1390.78
51f8abfe29ee9821b5727c55d31f9d29115fe91b610751d7c9586b91178c0119,Female,0,No,No,21,Yes,Yes,DSL,Yes,No,Bank transfer (automatic),$1861.45
3f613c55d57f95fe15534edae86f6863d67d2df186eb6721cd70a037b03cf7fa,Female,1,No,Yes,16,No,No,DSL,No,No,Electronic check,$1035.43
a0b5322afbb030d7c3c8d9c63bc05fb133843d319efaab413da4180d2b4a9c3d,Male,1,No,No,6,No,Yes,DSL,No,Yes,Bank transfer (automatic),$45.28
952795a1f797b5c993ffc5d074b143eae036a499995e63f3dbd56ebba4e4ed9d,Male,0,Yes,No,67,No,No,DSL,Yes,Yes,Bank transfer (automatic),$57.7
af9d0081b52194599da95da40beac2d1ce5a2ae2d894c6c08dca0c019277aa10,Male,1,No,No,36,Yes,No,No,Yes,Yes,Electronic check,$661.12
1421ff611c93756cbc675b827ea48e8f3ef11c922b0046364c3953d936ef9394,Female,0,No,No,37,Yes,No,Fiber optic,Yes,Yes,Credit card (automatic),$1563.32
d8d1713dc581651249161742dc814f8368913d77c6f08041e79df7a7fe73750b,Male,1,Yes,No,10,No,Yes,Fiber optic,No,No,Mailed check,$576.52
8a80efe71cf1850186e908f82e61d9ab6c95889d927cfec59d69f8aeb0673ff7,Male,1,No,No,0,Yes,Yes,Fiber optic,No,No,Credit card (automatic),$668.94
5f93230da0c7dd66d20f077670a66d392521ea71d58a65f684063f4670c5b606,Female,0,No,No,24,Yes,No,No,Yes,No,Credit card (automatic),$1568.92
cdc8d01a6ab341278ee6ff93d8c004b649197d74da145b63c10f93d442553239,Male,1,Yes,Yes,41,No,Yes,No,Yes,Yes,Electronic check,$232.38
74ed65a2d22a92c3b4e013c15ff04d05f4954cd792d9cf56e9a0edad5f914ed1,Male,1,Yes,Yes,51,No,No,No,Yes,Yes,Electronic check,$1693.63
